KeghrBg0yVo	Hola  / Estuve afiliada , quiero saber si puedo afiliarme nuevamente y donde puedo adquirirlo ?
GxbbUIZrxn4	Hola  Doctor abra algo contra la epilepsia  ,?.
1WEddQb6USI	Hola Doctor, Siempre Veo Sus Videos, Me Parecen Muy.Interesantes, Para Una Persona Que Le Da Hipoglucemia Por Las Mañanas, Puede Tomar El Café Con Ganoderma  ?
aCj_oZbPABA	Hola Doctor, este hongo quita quistes y tumores benignos?, Ojalá y me pueda ayudar
aCj_oZbPABA	Hola Dr . Me puede hacer el favor de recomendarme que es bueno para el Vitíligo inicial ?
1WEddQb6USI	Hola Dr agustin ; agradecer por la información sobre la ganoderma ,, quesiera saber ;;  que efecto tendria al consumir ,, yo  tengo fibrosis polmunar , me afectaria en algo ,, espero su respuesta  gracias ??? Perú
gIsNsvKkQwY	Hola Dr!! Una pregunta sele puede dar café con ganoderma a mi hijo de 14 años con hígado graso?
1WEddQb6USI	Hola Dr. Agustin espero haya pasado una linda navidad. Estuve buscando ese suplemento y lo venden en  pastillas para 30 dias, se pueden usar también y cuantas de ellas? Y en polvo cuantos gramos serían por taza? Gracias por su información.
U4D7lr4fmLU	Hola Dr. El ganoderma también servirá para la artritis?
1WEddQb6USI	Hola Dr. Me podria confirmar si el Vita Cafe es bueno para el Quiste? Porfavor espero su respuesta.
1WEddQb6USI	Hola Dr. gracias por toda la información q nos brinda en cada video, siempre estoy lista con papel y lápiz para tomar nota..... Falló el video y no se escucha cómo preparar el café con ganadería... será posible q me pueda informar como se hace? Muchas gracias de antemano. Bendiciones
GxbbUIZrxn4	Hola Jorge, Como  Podría Contactarlo A Usted  ? Me Gustaria Que Me Acesorara, Podría Ser Posible   ?  Si Pudiera Contestarme Por Favor, DIOS LO BENDIGA MUCHO.
GxbbUIZrxn4	Hola Jorge, Me Gustaria Que Me Asesorara, Cómo Podría Contactarlo  ? Ojalá Me Pueda Contestar, DIOS LO BENDIGA MUCHO
2qSwBHBb83M	Hola Juan Ricardo de antemano Dios te bendiga por la, información, 🙏✨✨ yo éstoy en Perú 🇵🇪. Aquí donde lo puedo conseguir?
2qSwBHBb83M	Hola Juan Ricardo mi pregunta esos son los costos del producto para todos los paises ??
twOjUb9O5J0	Hola Tamayo, que sabes de amway? es piramidal?, porque ellos dicen que no, saludos desde Argentina
KPj6ShsS5KQ	Hola buen dia, tengo lupus eritematoso sistémico, que me ataco a los riñones y articulaciones. Tengo mucho dolor articular, en miembros inferiores y superiores que me limita el movimiento. Puede ayudarme este producto?
KeghrBg0yVo	Hola buen día me gustaría saber si el ganoderma Lucidum y el ganoderma aithouch son la misma ??
MU9jqmVIGXM	Hola buenas noches, para temas de cáncer a la piel, puedo tomar los productos y cuáles? / Agradecería su respuesta
5l03fRWsqjA	Hola buenas tardes , el primer día que lo tome , ni bien lo tome altoque me llamo a vomitar , ni lo termine de tomar y me mandó al baño a vomitar por qué será ? Alguien que me ayude porfis
aCj_oZbPABA	Hola buenas tardes Dr Castillo, lo saludo desde el estado de Texas 🇺🇸 me gustaría saber si Ganoderma puede ayudar a un niño que padece de epilepsia?
aCj_oZbPABA	Hola buenas tardes doctor espero estén bien. Mire en mi lavandero salieron varios hongos ganoderma  pero no se cómo preparar el café, podría orientarme?
RSKnmoLix8A	Hola doc ha investigado algo sobre la psilocibina? Estaría buenísimo un vídeo al respecto 😁
1WEddQb6USI	Hola doc, para el lupus qué tal funciona?
gIsNsvKkQwY	Hola doctor , usted cree que este café me ayude para la anciedad?
gIsNsvKkQwY	Hola doctor Landivar,excelente video como siempre ,usted siempre ayudando a los demás con sus conocimientos en medicina natural que Dios lo bendiga siempre y le de lo mejor en salud y sabiduría para compartir,tengo una pregunta las personas con anemia pueden consumir limon?,y que suplemento recomienda para la anemia?gracias.
gIsNsvKkQwY	Hola doctor gracias por la información. Donde puedo comprar esos productos?
aCj_oZbPABA	Hola doctor quiero saber si la ganoderma ayuda para la artritis reumatoide..?? Atenta a su respuesta mil gracias
2qSwBHBb83M	Hola doctor y como lo puedo conseguir soy de Morelos México ..lo he escuchado que se vende en sobres de café y así es como se debe consumir? O en otra forma.... También se que lo pida comprar en alguna tienda naturista.
1WEddQb6USI	Hola doctor y que me diría de el asma o los pulmones? Muchas Gracias Dios lo bendiga 🙏
U4D7lr4fmLU	Hola doctor yo he tomado café de ganoderma también ayuda?
aCj_oZbPABA	Hola doctor! Tengo a mi madre con un Alzheimer avanzado. Sería positivo para ella darle ganoderma?
aCj_oZbPABA	Hola doctor, soy diabetico me puedo tomar el Reishi Gano rg (DXN)?? Espero vuestra respuesta gracias.
aCj_oZbPABA	Hola doctor,tengo vitiligo,me recomendaron ganoderma,es verdad?esto ayuda pigmentar la piel??
aCj_oZbPABA	Hola doctor.. Es tan amable y me puede decir cuantas cápsulas de ganoderma al día se toman????...
aCj_oZbPABA	Hola doctor.Sirve la ganoderma a combatir el hongo candida?Gracias.
4p3Gy2GQmQE	Hola donde puedo yo infórmame sobre esto.es delo del ganoderma?
gIsNsvKkQwY	Hola dr el hongo ganoderma es el mismo k hongo reishi?? Vivo en California Saludos 👋
1WEddQb6USI	Hola dr olvide preguntarle a mi me ase daño la cafeína ese café lo podré tomar ?
U4D7lr4fmLU	Hola dr. Tengo una consulta, yo tengo hipertiroidismo y vitíligo, leí que para este último es muy efectivo. Pero también que como contraindicación baja mucho la presión sanguínea, esto será así?. Gracias
2qSwBHBb83M	Hola ganlderma ayuda a reducir depresión y anciedad? Respondan x fa
gIsNsvKkQwY	Hola muy buenos dias Dr.  / Una pregunta como se llama el bongo en ingles para buscarlo? / Que Dios me lo bendiga 🙋‍♀️
aCj_oZbPABA	Hola padezco de leucemia linfática crónica, como debería consumir este hongo? Gracias un saludo desde Uruguay 🇺🇾
XMq1m983RHg	Hola servirá para piedras en riñón ?
KPj6ShsS5KQ	Hola sirve para bajar depresión y anciedad ??
5IvXr19NGEE	Hola sirve para bajar depresión y anciedad??
aCj_oZbPABA	Hola sirve para bajar depresión y anciedad?? Respondan por favor
KPj6ShsS5KQ	Hola te ayudan para dermatitis atópica y para desidrosis ?
aCj_oZbPABA	Hola tengo cálculos renales osea calculo en los riñones será que con el ganoderma puedo desvanecer los cálculos y curar mis riñones? Gracias.
5EwsPP1-jLg	Hola! Una pregunta, acá en la CDMX hay muchos productos en los que se vende el ganoderma en cápsulas y en polvo, sin embargo si tienen la misma efectividad que el hongo que muestran en el video? Y el cual remarcan viene importado directamente desde China? Saludos
Xgh1cW3kQ20	Hola! has oido hablar sobre la Nueva Medicina, del Dr. Hamer?
KPj6ShsS5KQ	Hola!! Ganoderma en yogur donde se consigue ?
KPj6ShsS5KQ	Hola!!! Yo era renuente a pronarlo, tanto fue la  / incistencia de una amiga empece a tomarlo? Me mejoro' la circulavion ya no me duelen tanto las varices me equilibrio.el sueño me dio energia, solo q' no todas las marcas funcionan, disculpe cual es la recomendable mca. En mexico.
aCj_oZbPABA	Hola, Dr. Una pregunta. Mi madre fue diagnosticada con linfoma difuso de células b grandes, ¿ella podría tomarlo durante las quimios como complemento?
KeghrBg0yVo	Hola, el pior negro que beneficios tiene para el cuerpo?
GxbbUIZrxn4	Hola, me han dicho que depende en que arbol salga, es cierto? Gracias, y saludos desde España.🇪🇦
KeghrBg0yVo	Hola, que kit podría ayudarle a una persona con VIH? ?
KPj6ShsS5KQ	Hola, sirve para el ácido úrico?
GxbbUIZrxn4	Hola.  En donde se consigue? / Y como se cocina? O trata😊??
KPj6ShsS5KQ	Hola. Mii Papá tiene inflamación de la prostata nibel 3 y me acordé de este maravilloso producto. Alguien sabe cual sería bueno para el?
aCj_oZbPABA	Hola.Sirve la ganoderma para endometriosis?
U4D7lr4fmLU	Holaaaa hijito precioso como hago para obtener tus productos aquí en  Chile?
aCj_oZbPABA	Huuuu la cura de todas las enfermedades?
Xgh1cW3kQ20	Interesante: Te huele mal porque sirve para muchas cosas, sin si quiera investigar seriamente!. Mi hermano, y si primero leyeras (no te vas a morir por leer, y es bueno), el Shen Non que es la primera enciclopedia médica de la humanidad (China), y de ahí recién juzgas?. De pronto te ayuda leer y aprender más que prejuzgar. Culturiza. Y siempre es bueno aprender. Piénsalo. No es mala idea. Ya Mafalda decía "Vivir sin leer es peligroso, porque te obliga a creer en lo que cualquiera diga". Saludos. PD: Hablo específicamente del producto y de sus beneficios.
KeghrBg0yVo	Ish tremendo, ¿Tienes pensado hacer uno de la Trufa en Chile? Seria increibleee
twOjUb9O5J0	Jaja, justo ayer una señora me dijo que tenia una oportunidad  para mí usando la misma carnada de "no te aburres haciendo tu trabajo?"
6of1xw9rTa4	Jorge que tomaste 3 en uno o el café negro?
2qSwBHBb83M	Juan Ricardo el negro sirve para la epilepsia?
twOjUb9O5J0	La gente que compra ese café lo hace en la mentalidad de "Si de todos modos voy a tomar café ¿Por qué no tomar este? Incluso me puede hacer bien" El problema es que no se puede saber si el café tiene ese hongo y si lo tiene que hace ese hongo en el organismo
twOjUb9O5J0	La ignorancia en verdad es atrevida. / Es un trabajo increíble y lo mejor es que podemos tener nuestra propia clientela, uds seguirán haciéndole plata a los demás por un salario lineal que aumenta en un porcentaje muy bajo y al final te hechan, osea y si piensan montar negocio sin pagar, alquiler mantenimiento y todo lo que conlleva tener un negocio,de gratis nada, además si montan negocio tienen que buscar clientes es lo normal  o no?
AgHEn_pYi3Y	La verdad este negocio me da algo de esperanza pero ver estos debates me la quitan, incluso hasta casi me ayudan a conseguir un prestamo para iniciar contrato en un banco pero segun la app por alguna razon no era apto para los prestamos y ps aun tengo la oportunidad de iniciar a trabajar con esta empresa pero soy joven y no quiero iniciar mi vida laboral perdiendo dinero y tomando malas desiciones, que me recomiendan los que tienen o tuvieron experiencia en esta empresa? porque realmente quien me hizo la induccion lo menciono como algo totalmente unico
_mPUaLgHG2k	Le dieron un doctorado por hacer un estudio estadístico simple?
twOjUb9O5J0	Le medio choricearon el logo a General Electric o me parece a mi?
AgHEn_pYi3Y	Lleva tu liderazgo a otro NIVEL👉 https://go.hotmart.com/B85864975C?ap=bb4a / ✔Preguntame por WhatsApp 👉 https://wa.link/twy7i8
aCj_oZbPABA	Lo puedo tomar como suplemento alimenticio?
5EwsPP1-jLg	Los beneficios son igual si se toma el hongo reishi en cápsulas?
_mPUaLgHG2k	Los niños de 1 año lo pueden tomar??
2qSwBHBb83M	Los productos ganoderma de la empresa DXN, es el mismo???
KeghrBg0yVo	Me encanta tu video! Eres profesional de la salud?!
Xgh1cW3kQ20	Me gustaría salir en uno de sus reportajes, contando un testimonio. / Como le ago?
6of1xw9rTa4	Me interesa mucho este producto , ¿ como puedo conseguirlo
B1tc7OHfSps	Me invitan a un negocio para salir de la pobreza pero me dicen que debo invertir 3 mmillones (pesos colombianos)  no se pa que...cuando recupere la inversion de donde va a salir esa plata por comprar cajas que me pagan??. Justo lo que dice el amigo. El negocio esta diseñado para que un alto porcentaje fracase y los diamantes se beneficien.
6of1xw9rTa4	Me pasas los estudios x favor que mencionan lo del cancer? Hay q citar las fuentes.
2qSwBHBb83M	Mi bebe de un año, por desgracia Quedó con Infarto cerebral después de una Cirugía Tumoral. Los doctores Nos han dicho Que No existe medicina Para Regenerar las neuronas del cerebro. Habría alguna esperanza con estos productos??
twOjUb9O5J0	Mi padre cayó en Anway y supongo que sigue cayendo, una y otra vez, en todo tipo de estafas... /  / Mi madre lo acompañaba a las reuniones, empezó a ver que las cosas no funcionaban y le dijo algo así como "estos solo te quieren sacar la plata, son peores que los mormones". Mi padre, luego de discutir esto con mi madre, fue directamente a hablarle al que daba las reuniones y, viendo que poco después volvimos a vivir solos (mi madre y yo), supongo que el le habrá dado la razón al charlatán que daba la reunión. Llevábamos 1 año y medio tratando de vivir como una "familia" en una ciudad completamente nueva y a unos 700km de cualquier otro familiar. /  / En ese momento habré tenido unos 9 o 10 años, de esto hace más de 20 años y... ¿crees que aprendió algo? Hace unos meses vino a visitarme y me dijo "vos que sabes más de celulares, fíjate que me llego un mensaje, ayudame a ver, que un principe de no se donde..." SÍ, no aprendió una mierda!!!!! y no solo eso, litros y litros de shampoo rebajado "cura todo", curanderos de todo tipos y colores, charlatanes y más charlatanes y más productos que no sirven. Parejas que cambia "porque no quieren verme crecer" y demás charlatanería pedorra. /  / Tristemente, esta en una edad y tubo siempre un estilo de vida con el que, mostrarle todos tus videos y otros tantos de los de LeyAntisectas no me servirían de nada.
5IvXr19NGEE	Mi pregunta es  ganó derma contiene cafeína,?
Xgh1cW3kQ20	Mi pregunta es ¿ De toda la carreta que hablaron , Dónde está la estafa ?
KPj6ShsS5KQ	Mi pregunta que pasa si salgo embarazada durante el consumo de 3 en 1  ay algún reacción con mi bb oh defectos uo más adelante tendrá consecuencia ??
U4D7lr4fmLU	Muchas Gracias Doctor por su valiosa información, yo quiero preguntarle si padeciendo Cándida Albicans se puede consumir Ganoderma?, gracias de antemano, Saludos cordiales!!
U4D7lr4fmLU	Muchas gracias por su aporte doctor ya conocía ciertos beneficios del hongo pero cuando la información viene de un profesional de la salud como usted la información es más verás y toma mayor peso. Me gustaría que cuando me responda estas dos preguntas: / ¿Este hongo lo pueden consumir niños? / ¿Y si el ganoderma sirve para el tratamiento de la sinusitis? / Muchas gracias de antemano y que Dios le bendiga mucho.
U4D7lr4fmLU	Muchas gracias por tan buena información, explica muy bien. Yo llevo 9 años tomando Linghzi cofee 3 en 1. Me siento súper bien. Pero quisiera saber si la cantidad q tomo es la correcta. En una taza de agua agrego medio sobre, éste contiene 21g.  Sólo tomo una taza diaria. Será suficiente?  / De antemano muchísimas gracias. Ya mismo me suscribo a su canal y comparto. Saludos.
gIsNsvKkQwY	Muchas gracias por tan valiosa información Dr Yo tomo café d calimosa seria una buena combinación???Dios lo bendiga ❤
1WEddQb6USI	Muchísimas gracias...Dr... Excelente vídeo..por favor.. necesitó productos   para mis ojos, tengo ojos secos...que productos me recomienda..???? Saludos cordiales de Perú Región JUNIN.
1WEddQb6USI	Muy Buenos dias dias Dr. Lo admire. Aqui en Peru venden DXN  es ganoderma  es bueno esa marca? Gracias
GxbbUIZrxn4	Muy buenas tardes dr. Gracias por  ayudarnos  con las cosas buenas que devemos tomar y comer ya que Dios es el que pone los medios para  sanarnos..❤ quiaiera Saber donde puedo encontrar ese hongo? Ya que padezco de infeciones muy seguido y tengo plaquetas bajas
twOjUb9O5J0	No entiendo porque criticar el producto, lo hongos todos se cultivan igual, que hay en los champiñones y el pleoutorus son excelente alimento. Muchos productos tienen excelentes propiedades que aún no se conocen. que tal la sábila? Y un poco de platas que ayudan a la salud. Se debe centra en la forma del negocio de la empresa que muestra si es una estafa. No estoy en la pirámide y el café o chocolate es muy rico.
EkLiJaDJDfI	No es alucinógeno verdad? Jaja
KPj6ShsS5KQ	No hace daño para los ipertensos?
_mPUaLgHG2k	No sé porque se empeñan en desmejorar la impecable imagen de la ministra, ¿Será que es porque las políticas del gobierno no funcionan para ella? Y la pregunta fundamental, ¿Por qué los "medios de comunicación" se prestan para esto?
gIsNsvKkQwY	Oiga doc que opina usted de terapias con par biomágnetico???
U4D7lr4fmLU	Para fortalecer el sistema inmunológico cómo debo tomar el hongo reishi?
KPj6ShsS5KQ	Para gestantes es bueno???
aCj_oZbPABA	Para la Neuropatia periférica sirve?
2qSwBHBb83M	Para la fibromialgia cual me recomiendas?
twOjUb9O5J0	Parecen vídeos de How They Made / Médico ortomolecular de Valencia? / Suena a la historia de Julián Rodríguez, presidente de la APTP, que su hijo murió cuando un curandero así le dijo que tomara unos batidos para curarse.
twOjUb9O5J0	Pero el ciegue con las setas es presunto, cierto o falso directamente?😉😉
5IvXr19NGEE	Personas con hipotiroidismo lo pueden tomar? Si estamis tomandl medicamento??
2qSwBHBb83M	Personas con problemas de insomnio pueden tomar el cordygold? O mejor el ganoderma lucidum? Tengo entendido que el cordygold da mucha energía y por eso lo toman mayoritariamente deportistas.
EkLiJaDJDfI	Podemos tomar con ibuprofeno en el caso de dolor por sinusitis?
RSKnmoLix8A	Podría hacer el video de cómo usar estos hongos? Gracias 👋🏻😊
KPj6ShsS5KQ	Polvo puro soluble de que marca ,DXN ? o de que marca por favor
1WEddQb6USI	Por favor donde se consigue este producto ganoderma, quienes venden esto? /  / Gracias
740pwo52hfs	Por que el fundador leow soon seng, no ha aparecido en medios científicos, sino solo aparece en videos y redes de personas que pertenecen a gano excel?
AgHEn_pYi3Y	Por qué dices que enredador? / Simplemente expongo una metodología que da resultados... Podrías enseñarme otras?
5EwsPP1-jLg	Porfavor me podría decir decir si el ganóderma en cápsulas elimina los parásitos intestinales ???
KPj6ShsS5KQ	Porque el café va curar si es muy cálido??
Xgh1cW3kQ20	Pregunta que tan fácil es vender el producto, es un producto muy caro, entonces el negocio está en meter gente?
twOjUb9O5J0	Pregunta: que negocio , y díganme por favor, no demanda vender? / Sea el producto que sea? / Pirámide? Tengo entendido que eso se dice cuando no hay producto existente, sea el que sea / O el asunto es que odiamos vender y pues como no nos gusta, despotricamos de lo que no nos gusta?
2qSwBHBb83M	Q es el Cordy y que es la Chaga?
Xp__l8Rbwwc	Q tan rentable es al dia de hoy ? Pruebas ?
aCj_oZbPABA	Que cantidad diaria es la recomendada? / Si mis capsulas tienen un vrn de magensio de 17% puedo tomar también mis pastillas de 200 mg dr magnesio o va a ser mucho esa suma ?😊
rWc5lrc0WWw	Que empresa tiene las 6 variedades más potentes de Ganoderma?
_mPUaLgHG2k	Que entrevista tan pachuca. Donde esta el.delito?????
2qSwBHBb83M	Que es el Vordy y la Chaga? gracias
5l03fRWsqjA	Que es genoderma?
Xgh1cW3kQ20	Que gran video muchas gracias, que buen contenido ,Sin embargo es mejor que hables con personas coherentes, al fin y al cabo no es lo mismo, preguntarle a un albañil como hacer pan que al propio panadero, le harías un favor muy grande a muchos. Aunque por suerte quien hace el negocio de manera correcta jamás te refuta nada, para que perder tiempo?
Xgh1cW3kQ20	Que le pasa a Twitch con el C0VID?
_mPUaLgHG2k	Que periodista tan fastidiosa será que es hermana de Viky Dávila?
5EwsPP1-jLg	Que tal ensinar o povo a produzir e assim ver todos esperimentarem os beneficios da saude? Até parece que estao preocupado com a saude das pessoas e sim com as que podem comprar kkk
_mPUaLgHG2k	Que tan bueno es el producto ?
B1tc7OHfSps	Que tanto sabes de gano excel? Puedes responder a la siguiente pregunta seria de gran ayuda. Es verdad que Mr leow soon seng el dueño de esta compañia vendió su marca gano excel a unos gringos??.
KPj6ShsS5KQ	Que tanto tiempo tiene qué  esperar cuándo esta uno con un trasplante de cornea ??
5EwsPP1-jLg	Quierotomar ganoderma donde puedo conseguir en cantidad ?
Xgh1cW3kQ20	Quiso ganar mucho dinero rápido, eso de escéptico no la compro, los libros son muy básicos en la cultura financiera, y como das por buenas paginas en ingles ? solo porque no hablas ese idioma y se ven muy profesionales ?
aCj_oZbPABA	Saben si ayuda con el sobrepeso?
1WEddQb6USI	Saludos desde República Dominicana Dr. /  / Mi pregunta es como puedo bajar la creatinina?
aCj_oZbPABA	Saludos, mi esposa tiene Fibromialgia, algunos comentarios en Colombia dicen que les ha ayudado mucho en su calidad de vida, que piensa usted con su experiencia????? y donde se consigue este producto en Valladolid ??????
XMq1m983RHg	Se cree que tiene propiedades anti oxidantes???  Porque no cuenta con un analisis bromatologico real ??
5EwsPP1-jLg	Se puede tomar con los alimentos?
KPj6ShsS5KQ	Se puede tomar el café priori ganoderma  sin agua caliente ,me refiero mezclarse con agua no caliente no fría, agua Normal?
GxbbUIZrxn4	Se pueden comprar sus productos en España?
2qSwBHBb83M	Se vendé en México?
XMq1m983RHg	Será que también sirve para las alergias?, como la rinitis
AgHEn_pYi3Y	Si Rober Kiyosaki recomienda las edades de  mercadeo y este pobre youtuber dice que no sirve a quien le hago caso ? Al pobre youtuber o al millonario Rober Kiyosaki ?
KPj6ShsS5KQ	Si nos ayuda para el riñón?
B1tc7OHfSps	Si nuestra compañía es un fraude porque estamos entre las mejores a nivel de mundial en el sistema de network marketing? Si somos un fraude porque estamos en la revista dinero? Y por último para no alargar este mensaje si la compañía ganó excel es un fraude porque está abriendo sucursales en 1 a 2 países anualmente? No des mal renombre de una compañia simplemente porque quieres darle publicidad a algo que estés haciendo, deja de ser desleal, y por lo que veo no estás nisiquiera en la compañía como para tener un testimonio fuerte y fundamentado sobre lo que estás diciendo.
ASi6k8NKjqk	Si tengo una enfermedad autoinmune puedo tomar el producto y en que me ayudaria?
XMq1m983RHg	Sirve para casos de lesiones por fracturas?
KPj6ShsS5KQ	Sirve para combatir el dengue? Gracias x su respuesta.Dios lo bendiga.
2qSwBHBb83M	Sirve para dejar la droga?
5IvXr19NGEE	Sirve para el ácido úrico?
aCj_oZbPABA	Sirve para tratar leucemia?
1WEddQb6USI	Sobre para la ansiedad de las drogas ?
U4D7lr4fmLU	Sospecho que mi hija de 21 años tiene leucemia, come muy mal, ha bajado mucho de peso, tiene muchisimo calor x las noches aunque estamos en invierno, no quiero que me la traten en algun hospital con medicinas quimicas. Usted creer que este hongo combinado con la spirulina le pudiera ayudar ?, le agradeceria mucho su respuesta.
twOjUb9O5J0	Tamayo metiendo la cuña comercial de “quieres ser un emprendedor?” y dando paso a producción para que meta el vídeo 😂😂, me encanta jajajaja.
Xgh1cW3kQ20	Tamayo que opinas sobre Xifra?
twOjUb9O5J0	Tamayo. Una pregunta. Sabes que es una pirámide? O crees y especulas que lo es?
B1tc7OHfSps	Te fiarías de una empresa que distribuye sus productos de forma piramidal o multinivel? No, porque no existe ningún control en la distribución ni ningún local abierto al público o domicilio conocido donde poder reclamar
aCj_oZbPABA	Tengo diverticulos acavo de salir de mi cuarto episodio de diverticulitis me recomendaron el riesgo gano , ganocelium y melena de León es cierto que me sirve para mi condición? Le agradecería mucho su opinion
KPj6ShsS5KQ	Tengo entendido que en café no daña pues no tiene cafeína o estoy equivocada? Respuesta por favor.
KPj6ShsS5KQ	Tengo hipertensión arterial. Me puede ayudar esto ??
KPj6ShsS5KQ	Tengo staphylococus en la prostata, sera q me ayudara a eliminarla, algun testimomio?😊
KPj6ShsS5KQ	Tengo una enfermedad neuromuscular autoinmune( miastenia gravis) podré consumirlo para tener mejor calidad de vida?
KeghrBg0yVo	Tengo una gastritis cronica puedo tomar el producto?? Me ayuda con la informacion por favor.
KPj6ShsS5KQ	Tiene alguna función para las personas con diabetes?
B1tc7OHfSps	Todos dicen que es un mentiroso, que no está informado pero tampoco dan las pautas para conocer el negocio, así que : quién dirá las mentiras?
6of1xw9rTa4	Tome ganoderma y me pone nerviosa me activa los puntos gatillos en el. Cuerpo?
Xp__l8Rbwwc	Uf me tramo. Me voy a meter. Como es???.
aCj_oZbPABA	Una duda sirve para el lupus?
Xgh1cW3kQ20	Una en el chat que es investigadora biomedica y no ha escuchado Scielo... ENSERIO? Scielo si es una biblioteca cientifica, pero que las propiedades de una seta puedan trasladarse a un cafe... Ademas deberia verse la efectividad (que a lo mejor es de un 2% y te lo venden como de 100%)
2qSwBHBb83M	Una persona con diálisis puede consumir?
5EwsPP1-jLg	Una persona con el colon inflamado puede tomar el te de ganóderma ?? Porfa me podrían decir
aCj_oZbPABA	Una pregunta Doc. / El Ganoderma, me ha quedado claro que sirve para reforzar los tratamientos del cáncer. / Pero durante el tratamiento sólo? / Después de haber recibido o antes de recibir cualquier tratamiento, serviría para algo? / Y si fuese afirmativo... / Cuanto tiempo antes de recibir la químico o la radio? / O cuanto tiempo después? / Me refiero en un enfermo ya intervenido de cáncer de colon. / Muchas gracias por este vídeo.. Nunca hasta hoy, no oí hablar o que yo recuerde de este hongo. Se
GxbbUIZrxn4	Una pregunta doctor yo sufro de hongo candida es bueno para eso?
GxbbUIZrxn4	Una pregunta dr.de los tratamientos que vende hacen envios a Guerrero ? Quiero hacer consultas y  tratamiento con usted
2qSwBHBb83M	Una pregunta, para un diabético cuál de todos estos productos sería mejor ?
U4D7lr4fmLU	Una pregunta? El genoderma con café es bueno para los que tenemos pangastritis?
2qSwBHBb83M	Una segunda pregunta para un diabético, ya conseguí el café clásico, cuáles serían las horas adecuadas para tomarlo y si se toma con las comidas, antes o después de ellas? Muchas gracias por todo
twOjUb9O5J0	Una tecnica clasica es: ¿Quiere ser tu propio jefe? jaja
KeghrBg0yVo	Usted lo usa?
Xgh1cW3kQ20	Ustedes saben si es sierto los beneficios. O q si hay effectos segundarios de cáncer? Yo pregunto por q en la página de web tienen una advertencia sobre cancer
_mPUaLgHG2k	Vanessa, eres muy inculta... No solo porque no sabes del tema, sino por no saber respetar... Por ti dejé de escuchar 10am de Caracol radio.. Y para hacer una entrevista por lo menos debes leer e informarte sobre lo que vas a preguntar... Das a entender dos cosas opcionales: / 1- No investigó si quiera que es ganoderma, o...  / 2- estás haciendo un mandado..  / Parece que no te enteraste de nada antes de la entrevista... Lo del ganoderma no es nuevo... Es una tradición de más de 4000 años y tiene miles de estudios científicos y con varias patentes.... Sabias esto Vanessa? Y en lugar de meter terror con preguntas y comentarios tan tontos como "ES QUE ES CÁNCER MINISTRA“, debió presentar Caracol y esta periodista el hecho como una NOVEDAD o algo EXTRAORDINARIO y no como si estuviera haciendo algo ilegal o indebido... Lógicamente después tendría que hacer los respectivos estudios... Habla Vanessa del método científico como la novedad y en muchas cosas es lo que menos se usa y las cosas van adelante...  / Se le hace raro que la ministra haga una investigación? Que tiene de malo? Exáltela y anímela a seguir adelante.. Le pregunta por la patente más por cuestionar y ridiculizar que por informar.... Así es Diana Calderón también y muchas más como Vicky y otras muchas... Creen que entrevistar y preguntar es atacar... No... La razón de ser del periodismo es informar, con veracidad e IMPARCIALIDAD, pero de esto poco en el periodismo Colombiano.... Por eso da pereza ver y escuchar noticias... Yo creo que si esto lo presentara un medio de comunicación internacional, lo haría como un hecho sin precedentes, algo fuera de lo común exaltando que un funcionario público hace investigaciones y no se la pasa comiendo de la burocracia como la mayoría de los gobernantes.. pero Bueno... He dicho....
gIsNsvKkQwY	Vivo en Argentina donde se compra ganoderma en farmacias o casas naturistas gracias?
U4D7lr4fmLU	Vivo en la ciudad de México,en donde puedo adquirirlo?
5EwsPP1-jLg	Xfavor cual de los productos es bueno para estreñimiento ??🥺🥺
KPj6ShsS5KQ	Y DONDE LO VENDEN?
2qSwBHBb83M	Y como es para desidrosis y dermatitis atípico te ayuda ?
aCj_oZbPABA	Y cual sería su recomendación para ser longevos ?
KPj6ShsS5KQ	Y cuánto más se puede tomar ??
KPj6ShsS5KQ	Y cuánto más se puede tomar ??  / O solo 500 mg
KPj6ShsS5KQ	Y cómo se puede evitar las canas en cabello naturalme ???
B1tc7OHfSps	Y este man quien es????????
aCj_oZbPABA	Y esto será bueno para un niño con asma y es alérgica????
2qSwBHBb83M	Y los estudios científicos? Quiero revisarlos
B1tc7OHfSps	Y los testimonios te los pasas por donde?  Que tóxico eres.
rWc5lrc0WWw	Y organo gold?.
aCj_oZbPABA	Y para los problemas de anxiedad y depresion ayuda ? 🙏
vgrCA6Hg-H0	Y que pasa cuando el valor es absurdo?
Xgh1cW3kQ20	Y quien dice que los que llamaron están diciendo la verdad?
gIsNsvKkQwY	Y si padezco de ácido úrico no está contraindicado? / Gracias por orientación
KeghrBg0yVo	YO ESTUVE AFILIADA A GANO EXEL QUISIERA SABER SI SERIA POCIBLE DE QUE ESA AFILIACION AUN ESTA VIGENTE PARA PODER ALQUIRIRLO?
ASi6k8NKjqk	Yo le agradezco su explicación mi pregunta es:se toma antes o después de las comidas espero su pronta respuesta por favor ? Elias gracias
EkLiJaDJDfI	Yo lo estoy tomsndo y tengo miomas y me ha dado mas hemorragias es normal?????
Xgh1cW3kQ20	Yo quiero preguntarle al invitado si el hizo algún pago y no le dieron el producto? Si fue así es estafa si le dieron  el producto donde está la estafa?
